"","Longitude","Latitude","Date","Survey_Type"
"583","W77.00128","N38.95245","07/11/11","transect"
"113870","W77.05536","N38.92966","06/04/13","N/A"
"189077","W77.00627","N38.9105","05/14/13","opportunistic"
"155263","W77.03121","N38.91911","04/06/20","N/A"
"128645","W77.04274","N38.9259","02/27/86","Transect5"
"120741","W77.01874","N38.92796","01/23/10","random"
"11514","W77.02918","N38.90444","10/26/15","Transect3"
"19891","W77.00128","N38.95378","08/07/14","Other"
"213156","W77.02108","N38.90432","06/22/17",""
"93833","W77.0016","N38.93487","02/09/17",""
"176486","W77.04788","N38.91365","09/04/19","opportunistic"
"170189","W77.06892","N38.91523","07/27/12","nontransect"
"165360","W77.00892","N38.91656","06/10/12","N/A"
"98643","W77.06456","N38.93354","02/12/07","transect"
"55062","W77.06035","N38.94469","08/10/19","otehr"
"79403","W77.03432","N38.93851","08/15/12",""
"204287","W76.99973","N38.90662","06/30/11","other"
"5408","W77.01905","N38.93184","03/04/10","transect"
"169726","W77.06721","N38.91535","08/20/85","transect"
"93576","W77.04165","N38.93487","11/02/98","transect"
"182741","W77.03339","N38.91208","09/24/15","other"
"191427","W77.00939","N38.90989","08/19/13",""
"33617","W77.0044","N38.95026","03/10/12","N/A"
"197097","W77.01219","N38.90844","12/16/12","Other"
"179051","W77.01749","N38.91305","09/12/15","Other"
"137118","W77.05193","N38.92372","06/29/11",NA
"208509","W77.00658","N38.90553","06/03/11","N/A"
"79532","W77.01422","N38.93851","12/02/03","transect"
"2258","W77.01687","N38.94627","01/25/12","transect"
"151896","W77.03884","N38.91996","02/25/83","transect"
"45635","W77.05209","N38.94711","12/27/12",""
"94822","W77.06908","N38.93451","11/20/19","Other"
"86798","W77.06378","N38.93657","09/27/13","other"
"64446","W77.00144","N38.94239","01/22/20","N/A"
"92094","W77.04087","N38.95645","08/04/15","random"
"31391","W77.02653","N38.95802","06/11/19",NA
"9077","W77.06144","N38.95645","04/10/14",""
"103919","W77.05489","N38.9322","07/02/11","N/A"
"73351","W77.01718","N38.94008","05/13/18","random"
"2326","W77.01079","N38.94602","07/02/14","transect"
"67175","W77.01936","N38.94166","11/14/97","transect "
"7909","W77.03978","N38.92069","08/21/14","transect"
"48844","W77.06908","N38.94627","09/24/11","Other"
"85935","W77.05053","N38.93681","03/18/16","Other"
"70727","W77.05676","N38.94069","05/01/19",""
"158850","W77.06315","N38.91814","05/06/16","random"
"59386","W77.05131","N38.9436","02/13/18",NA
"98656","W77.06253","N38.93354","04/15/15",""
"37872","W77.00612","N38.94917","04/05/15",NA
"170081","W77.01188","N38.91535","04/04/20","Other"
"55851","W77.01126","N38.94457","03/28/18",NA
"117314","W77.03573","N38.92881","11/13/16",NA
"71725","W77.04897","N38.94045","12/17/10","N/A"
"53326","W77.03541","N38.94517","02/22/10","otehr"
"49654","W77.01671","N38.94614","11/19/17",""
"65013","W77.06082","N38.94214","06/28/18","random"
"195401","W77.05489","N38.9088","11/30/82","transect "
"44450","W77.01515","N38.94748","07/09/95","Transect2"
"22082","W77.02918","N38.95317","11/16/86","second_transect"
"82780","W77.02513","N38.93766","04/29/94","Transect1"
"111647","W77.03245","N38.93026","11/30/11","other"
"124319","W77.05209","N38.92699","06/05/18","N/A"
"24179","W77.07173","N38.95257","09/28/19",NA
"173842","W77.01671","N38.91438","12/25/15","random"
"92449","W77.06954","N38.93511","11/01/18","random"
"144211","W77.05458","N38.9219","10/23/17","random"
"189218","W77.05817","N38.91038","05/31/15","other"
"55103","W77.05396","N38.94469","03/20/15","nontransect"
"99345","W77.02902","N38.93342","04/06/10","Other"
"164470","W76.99988","N38.91681","06/19/05","transect"
"24273","W77.05708","N38.95257","11/23/10","Other"
"3244","W77.01017","N38.95802","02/06/18","opportunistic"
"29950","W77.05879","N38.95111","04/29/10","other"
"195772","W77.07095","N38.90868","08/01/16",NA
"179482","W77.02419","N38.91293","02/21/19","Other"
"166762","W77.01204","N38.9162","06/27/06","transect"
"69045","W77.02341","N38.94117","12/23/11","otehr"
"30413","W77.06051","N38.95099","05/31/00","Transect2"
"106483","W77.02466","N38.9316","07/21/13","N/A"
"5464","W77.02123","N38.9316","12/31/15","transect"
"81316","W77.03167","N38.93802","03/22/78","second_transect"
"108026","W77.0058","N38.93123","02/18/20","random"
"35610","W77.06315","N38.94966","01/20/95","transect"
"149963","W77.04461","N38.92044","03/11/85","first_transect"
"208792","W77.03635","N38.90541","09/15/03","Transect3"
"164265","W77.03183","N38.91681","12/18/97","second_transect"
"148287","W77.01032","N38.92093","10/17/12","N/A"
"2087","W77.02809","N38.94699","04/05/10","transect"
"169542","W77.02201","N38.91547","12/26/17",""
"28142","W77.04508","N38.9516","01/12/13","Other"
"156165","W77.03838","N38.91887","12/23/10","otehr"
"29421","W77.05723","N38.95802","06/23/94","transect3"
"30446","W77.05536","N38.95099","04/09/01","transect"
"203034","W77.04726","N38.90686","05/24/06","Transect4"
"62610","W77.06596","N38.94275","02/04/18",""
"192945","W77.0683","N38.90941","03/08/16","other"
"134835","W77.03838","N38.92432","09/16/99","transect"
"54753","W77.03464","N38.94481","04/23/19","N/A"
"103391","W77.06331","N38.93233","01/15/14",NA
"79845","W77.03931","N38.93839","07/09/19","other"
"67846","W77.06253","N38.94142","11/22/17",""
"203601","W77.03276","N38.90674","06/04/13","N/A"
"45255","W77.03744","N38.94723","05/14/13","opportunistic"
"169938","W77.03417","N38.91535","04/06/20","N/A"
"1126","W77.04476","N38.95851","04/27/20","other"
"200665","W77.0471","N38.90747","06/13/85","transect"
"181499","W77.00534","N38.91244","12/04/14",NA
"26557","W77.07048","N38.95196","08/07/14","Other"
"7054","W77.04321","N38.92469","07/30/16","TRANSECT"
"614","W77.00238","N38.95233","03/25/18","transect"
"113946","W77.04352","N38.92966","09/04/19","opportunistic"
"164975","W77.06892","N38.91656","11/14/07","transect "
"60121","W77.02201","N38.95729","06/10/12","N/A"
"42690","W77.06783","N38.94784","12/09/13","nontransect"
"27234","W77.03884","N38.95184","08/10/19","otehr"
"179910","W77.03136","N38.9128","10/29/01","transect"
"114038","W77.02918","N38.92966","06/30/11","other"
"200418","W77.01173","N38.90759","03/05/90","transect "
"179318","W77.04975","N38.91293","02/03/17","random"
"111289","W77.01438","N38.93039","07/12/17","nontransect"
"165576","W77.04913","N38.91644","09/24/15","other"
"35862","W77.02388","N38.94966","12/14/98","Transect1"
"207944","W77.02076","N38.90565","03/10/12","N/A"
"15414","W77.03417","N38.95487","12/16/12","Other"
"191903","W77.00908","N38.90977","09/12/15","Other"
"63841","W77.03791","N38.95717","06/29/11",NA
"82957","W77.07141","N38.93754","06/03/11","N/A"
"205657","W77.00783","N38.90626","01/26/11",""
"101418","W77.00144","N38.93293","04/07/19","nontransect"
"140009","W77.04461","N38.92299","10/15/93","Transect5"
"87414","W77.04165","N38.93645","12/27/12",""
"211809","W77.00939","N38.90468","11/20/19","Other"
"187862","W77.04788","N38.91074","03/30/89","transect"
"76943","W77.04835","N38.93911","01/22/20","N/A"
"159496","W77.03635","N38.91802","08/04/15","random"
"36636","W77.051","N38.94942","06/11/19",NA
"10395","W77.06487","N38.90929","06/18/14","transect"
"6990","W77.04289","N38.92493","12/17/16","transect_2"
"91761","W77.02902","N38.93536","05/13/18","random"
"64257","W77.03089","N38.94239","06/13/10",""
"94811","W77.07079","N38.93451","10/17/17",""
"109130","W77.05536","N38.93087","09/30/11",""
"95806","W77.06347","N38.93426","09/24/11","Other"
"139695","W77.01967","N38.92311","03/18/16","Other"
"151268","W77.06284","N38.92008","05/01/19",""
"12088","W77.03541","N38.95572","05/06/16","random"
"56740","W77.02045","N38.94433","05/02/97","Transect4"
"1461","W77.06643","N38.95838","04/15/15",""
"55492","W77.0203","N38.95742","04/05/15",NA
"10793","W77.06658","N38.90711","08/08/17","transect"
"95219","W77.00721","N38.93451","03/28/18",NA
"16397","W77.02871","N38.95463","11/13/16",NA
"42026","W77.02357","N38.94808","12/17/10","N/A"
"90797","W77.03152","N38.9356","02/22/10","otehr"
"113546","W77.03199","N38.92978","11/19/17",""
"113331","W77.06549","N38.92978","02/26/98","TRANSECT"
"190896","W77.01827","N38.91002","03/07/10","otehr"
"112291","W77.00596","N38.93014","11/28/13","nontransect"
"62014","W77.0111","N38.94299","08/21/12","other"
"50818","W77.05692","N38.94578","11/26/10","otehr"
"88521","W77.01687","N38.9362","11/30/11","other"
"3764","W77.02108","N38.93827","07/28/18","transect"
"17559","W77.06923","N38.95426","09/28/19",NA
"6313","W77.0111","N38.92796","08/01/14","transect"
"123496","W77.03261","N38.92723","11/01/18","random"
"25819","W77.03775","N38.9522","11/15/08","second_transect"
"124470","W77.02856","N38.92699","05/31/15","other"
"167871","W77.06082","N38.91584","03/20/15","nontransect"
"32034","W77.02949","N38.95063","04/06/10","Other"
"191409","W77.01219","N38.90989","05/29/96","Transect"
"53100","W77.07063","N38.94517","08/29/85","Transect4"
"83014","W77.06253","N38.93754","02/06/18","opportunistic"
"177291","W77.07017","N38.91341","04/29/10","other"
"71498","W77.01048","N38.94057","08/01/16",NA
"29001","W77.05895","N38.95136","02/21/19","Other"
"145116","W77.06128","N38.92166","07/14/88","transect"
"143328","W77.04445","N38.92214","12/23/11","otehr"
"84695","W77.02217","N38.93717","01/14/10","nontransect"
"3362","W77.06565","N38.9579","07/21/13","N/A"
"108540","W76.99957","N38.93111","05/16/18","Other"
"39715","W77.01438","N38.94869","04/21/14","otehr"
"123242","W77.07219","N38.92723","06/27/07","transect"
"9149","W77.05848","N38.91511","05/04/15","transect"
"199019","W77.00814","N38.90795","03/19/19",""
"45310","W77.02887","N38.94723","02/20/11","opportunistic"
"198122","W77.00019","N38.9082","11/05/82","transect"
"158044","W77.04102","N38.91838","10/17/12","N/A"
"7891","W77.01391","N38.92081","11/10/19","transect"
"93937","W77.05926","N38.93475","12/26/17",""
"211341","W77.00845","N38.9048","01/12/13","Other"
"7022","W77.04305","N38.92481","02/09/15","transect"
"106422","W77.03417","N38.9316","10/02/14",""
"83430","W77.07157","N38.93742","11/03/90","transect"
"102936","W77.06035","N38.93245","04/09/15","opportunistic"
"110599","W77.04804","N38.93051","02/08/80","TRANSECT"
"103771","W77.00658","N38.9562","03/08/16","other"
"95528","W77.03292","N38.93439","01/02/17","random"
"160684","W76.99895","N38.91778","04/23/19","N/A"
"26096","W77.06845","N38.95208","01/15/14",NA
"57530","W77.04508","N38.94408","07/09/19","other"
"2988","W77.00877","N38.94214","03/14/19","transect"
"144039","W77.00752","N38.92202","06/04/13","N/A"
"62333","W77.03526","N38.94287","05/14/13","opportunistic"
"83912","W77.07032","N38.9373","04/06/20","N/A"
"184053","W77.05053","N38.91171","12/05/90","second_transect"
"110009","W77.06612","N38.93063","01/08/00","transect"
"43672","W77.06253","N38.9476","12/04/14",NA
"124332","W77.05006","N38.92699","08/07/14","Other"
"20251","W77.01905","N38.95366","06/22/17",""
"135780","W77.03884","N38.92408","02/09/17",""
"1230","W77.02388","N38.95026","05/22/11","transect"
"131284","W77.00082","N38.92529","05/06/98","transect"
"69656","W77.00206","N38.94105","06/10/12","N/A"
"13728","W77.00144","N38.95536","09/25/06","Transect4"
"63170","W77.05256","N38.94263","08/10/19","otehr"
"65287","W77.01812","N38.94214","08/15/12",""
"5289","W77.00799","N38.93233","08/08/19","transect"
"138859","W77.00222","N38.92335","10/11/15","random"
"109570","W77.06066","N38.93075","02/03/17","random"
"155778","W77.02482","N38.91899","07/03/89","transect"
"216041","W77.01469","N38.90359","07/24/03","transect"
"28442","W77.07219","N38.95148","08/19/13",""
"54754","W77.03448","N38.94481","03/10/12","N/A"
"56105","W77.04554","N38.94445","12/16/12","Other"
"9101","W77.03697","N38.91535","12/01/13","transect"
"15746","W77.0563","N38.95475","06/29/11",NA
"1589","W77.04648","N38.95838","06/03/11","N/A"
"114895","W77.04336","N38.92942","10/07/83","Transect5"
"8895","W77.03682","N38.91596","01/29/19","transect"
"9200","W77.04679","N38.91499","02/24/18","transect"
"214369","W77.05365","N38.90395","12/27/12",""
"9686","W77.05848","N38.91317","04/04/17","transect"
"174436","W77.07188","N38.91414","09/27/13","other"
"217179","W77.05895","N38.90322","01/22/20","N/A"
"36841","W77.01905","N38.94942","03/11/83","Transect"
"176559","W77.03651","N38.91365","06/11/19",NA
"184688","W77.02544","N38.91159","07/12/80","transect"
"164501","W77.06892","N38.91669","07/02/11","N/A"
"194950","W77.05131","N38.90892","05/13/18","random"
"207476","W77.01983","N38.90577","06/13/10",""
"45664","W77.04757","N38.94711","10/17/17",""
"98073","W77.00565","N38.93378","09/30/11",""
"153839","W77.03152","N38.91947","03/02/97","Transect3"
"132755","W77.06705","N38.92481","03/18/16","Other"
"35574","W77.06876","N38.94966","05/01/19",""
"193592","W77.04134","N38.90929","05/06/16","random"
"7600","W77.07001","N38.95681","02/13/18",NA
"7870","W77.0538","N38.92081","07/02/17","transect"
"68232","W77.00238","N38.94142","04/05/15",NA
"155611","W77.05084","N38.91899","04/04/20","Other"
"58940","W77.04695","N38.94372","03/28/18",NA
"200099","W77.06144","N38.90759","11/13/16",NA
"100631","W77.05552","N38.9562","12/17/10","N/A"
"186203","W77.01095","N38.91123","12/16/80","Transect"
"30881","W77.06144","N38.95087","11/19/17",""
"190850","W77.02544","N38.91002","06/28/18","random"
"113496","W77.03978","N38.92978","03/07/10","otehr"
"8101","W77.05193","N38.91984","05/07/12","transect"
"101148","W77.04352","N38.93293","11/13/09","transect"
"89316","W77.04071","N38.93596","11/26/10","otehr"
"203662","W77.02326","N38.90674","09/12/85","Transect1"
"38837","W77.00347","N38.94893","06/05/18","N/A"
"25885","W77.02747","N38.9522","09/28/19",NA
"19015","W77.06393","N38.9539","11/01/07","transect"
"203948","W77.05256","N38.90662","11/01/18","random"
"40858","W77.05786","N38.94833","02/11/07","Transect1"
"118458","W77.00518","N38.92857","05/31/15","other"
"96510","W77.02762","N38.93414","03/20/15","nontransect"
"102428","W77.06565","N38.93257","04/06/10","Other"
"126575","W77.06986","N38.92638","03/11/14","random"
"180602","W77.07126","N38.91256","11/23/10","Other"
"47694","W77.02669","N38.94663","09/16/85","transect4"
"203816","W76.99926","N38.90674","04/29/10","other"
"10684","W77.02248","N38.90759","09/10/18","transect"
"3508","W77.04289","N38.9579","02/21/19","Other"
"184550","W77.04695","N38.91159","10/18/14","nontransect"
"34021","W77.01531","N38.95014","12/23/11","otehr"
"128226","W77.03417","N38.92602","01/14/10","nontransect"
"214109","W77.0203","N38.90407","07/21/13","N/A"
"143309","W77.04741","N38.92214","05/16/18","Other"
"84734","W77.01609","N38.93717","04/21/14","otehr"
"115632","W77.00238","N38.92929","02/18/20","random"
"125433","W77.02622","N38.92675","10/04/09","Transect1"
"49817","W77.06518","N38.94602","03/19/19",""
"71425","W77.02186","N38.94057","02/20/11","opportunistic"
"61257","W77.05521","N38.94311","06/01/10","nontransect"
"115364","W77.04414","N38.92929","10/17/12","N/A"
"9084","W77.05536","N38.91535","09/27/10","transect"
"116963","W77.01656","N38.92893","12/26/17",""
"181266","W77.04165","N38.91244","01/12/13","Other"
"207174","W77.06689","N38.90577","12/23/10","otehr"
"64542","W77.06035","N38.94227","10/02/14",""
"149385","W77.06082","N38.92057","05/11/12","otehr"
"10345","W77.03682","N38.90965","11/05/19","transect"
"134976","W77.0164","N38.92432","02/05/78","transect"
"120903","W77.06736","N38.92784","03/08/16","other"
"105011","W77.03245","N38.93196","01/02/17","random"
"5822","W77.03682","N38.93002","01/03/11","transect"
"161004","W77.02295","N38.91766","11/06/90","transect"
"11798","W77.03199","N38.90322","09/06/12","transect"
"145217","W77.04554","N38.92166","11/22/17",""
"217490","W77.01048","N38.90322","06/04/13","N/A"
"66594","W77.03604","N38.94178","05/14/13","opportunistic"
"61533","W77.01219","N38.94311","04/06/20","N/A"
"149942","W77.04788","N38.92044","04/27/20","other"
"8029","W77.03308","N38.9202","07/31/17","transect"
"187995","W77.02715","N38.91074","12/04/14",NA
"151395","W77.04305","N38.92008","08/07/14","Other"
"204095","W77.02965","N38.90662","06/22/17",""
"87598","W77.01297","N38.93645","02/09/17",""
"166135","W77.03588","N38.91632","09/04/19","opportunistic"
"11685","W77.02201","N38.90383","04/14/17","transect"
"61250","W77.0563","N38.94311","06/10/12","N/A"
"67199","W77.01562","N38.94166","11/05/93","Transect3"
"16347","W77.03651","N38.95463","10/17/03","transect"
"9797","W77.06035","N38.91256","09/04/10","transect"
