"","Longitude","Latitude","Date","Survey_Type"
"10806","77°0.82'W","38°57.36'N","09-Dec-13","nontransect"
"50698","77°0.11'W","38°56.75'N","09-Dec-13","nontransect"
"77407","77°2.99'W","38°56.34'N","09-Dec-13","nontransect"
"132329","77°3.57'W","38°55.5'N","09-Dec-13","nontransect"
"105538","77°1.45'W","38°55.91'N","09-Dec-13","nontransect"
"92084","77°3.15'W","38°56.11'N","09-Dec-13","nontransect"
"152007","77°1.29'W","38°55.2'N","09-Dec-13","nontransect"
"121452","77°3.34'W","38°55.66'N","09-Dec-13","nontransect"
"119662","77°2.35'W","38°55.69'N","09-Dec-13","nontransect"
"114473","77°2.12'W","38°55.77'N","09-Dec-13","nontransect"
"94889","77°3.52'W","38°56.07'N","09-Dec-13","nontransect"
"202341","77°0.45'W","38°54.43'N","09-Dec-13","nontransect"
"125442","77°1.49'W","38°55.6'N","09-Dec-13","nontransect"
"26313","77°2.08'W","38°57.12'N","09-Dec-13","nontransect"
"61383","77°2.13'W","38°56.59'N","09-Dec-13","nontransect"
"78157","77°0.41'W","38°56.33'N","09-Dec-13","nontransect"
"78792","77°3.34'W","38°56.32'N","09-Dec-13","nontransect"
"116278","77°2.97'W","38°55.74'N","09-Dec-13","nontransect"
"70907","77°1.72'W","38°56.44'N","09-Dec-13","nontransect"
"129175","77°2.04'W","38°55.55'N","09-Dec-13","nontransect"
"1755","77°1.24'W","38°57.5'N","09-Dec-13","nontransect"
"145137","77°3.48'W","38°55.3'N","09-Dec-13","nontransect"
"141129","77°1.07'W","38°55.36'N","09-Dec-13","nontransect"
"17019","77°0.34'W","38°57.27'N","09-Dec-13","nontransect"
"170148","77°0.09'W","38°54.92'N","09-Dec-13","nontransect"
"198819","77°2.36'W","38°54.48'N","09-Dec-13","nontransect"
"78114","77°0.82'W","38°56.33'N","09-Dec-13","nontransect"
"194250","77°0.76'W","38°54.55'N","09-Dec-13","nontransect"
"174296","77°1.19'W","38°54.86'N","09-Dec-13","nontransect"
"148900","77°3.75'W","38°55.24'N","09-Dec-13","nontransect"
"115054","77°1.11'W","38°55.76'N","09-Dec-13","nontransect"
"186425","77°3.01'W","38°54.67'N","09-Dec-13","nontransect"
"149301","77°0'W","38°55.24'N","09-Dec-13","nontransect"
"109168","77°2.97'W","38°55.85'N","09-Dec-13","nontransect"
"32983","77°1.76'W","38°57.02'N","09-Dec-13","nontransect"
"101549","77°3.29'W","38°55.97'N","09-Dec-13","nontransect"
"77114","77°1.3'W","38°56.35'N","09-Dec-13","nontransect"
"178411","77°2.6'W","38°54.79'N","09-Dec-13","nontransect"
"162952","77°0.89'W","38°55.03'N","09-Dec-13","nontransect"
"108397","77°1.31'W","38°55.87'N","09-Dec-13","nontransect"
"95898","77°2.95'W","38°56.06'N","09-Dec-13","nontransect"
"39704","77°0.97'W","38°56.92'N","09-Dec-13","nontransect"
"86828","77°3.55'W","38°56.19'N","09-Dec-13","nontransect"
"177795","77°3.93'W","38°54.8'N","09-Dec-13","nontransect"
"130280","77°0.57'W","38°55.53'N","09-Dec-13","nontransect"
"116499","77°0.9'W","38°55.74'N","09-Dec-13","nontransect"
"147047","77°3.35'W","38°55.27'N","09-Dec-13","nontransect"
"121581","77°2.13'W","38°55.66'N","09-Dec-13","nontransect"
"74712","77°1.6'W","38°56.38'N","09-Dec-13","nontransect"
"94512","77°2.61'W","38°56.08'N","09-Dec-13","nontransect"
"78974","77°1.64'W","38°56.32'N","09-Dec-13","nontransect"
"74141","77°1.51'W","38°57.42'N","09-Dec-13","nontransect"
"145885","77°0.92'W","38°55.29'N","09-Dec-13","nontransect"
"114725","77°4.19'W","38°55.76'N","09-Dec-13","nontransect"
"206306","77°3.27'W","38°54.36'N","09-Dec-13","nontransect"
"207155","77°4.19'W","38°54.35'N","09-Dec-13","nontransect"
"214004","77°2.2'W","38°54.24'N","09-Dec-13","nontransect"
"75369","77°4.32'W","38°56.37'N","09-Dec-13","nontransect"
"152247","77°3.48'W","38°55.19'N","09-Dec-13","nontransect"
"186334","77°3.86'W","38°54.67'N","09-Dec-13","nontransect"
"89334","77°2.27'W","38°56.16'N","09-Dec-13","nontransect"
"116247","77°3.26'W","38°55.74'N","09-Dec-13","nontransect"
"11966","77°3.27'W","38°57.34'N","09-Dec-13","nontransect"
"64049","77°3.8'W","38°56.54'N","09-Dec-13","nontransect"
"171805","77°2.32'W","38°54.89'N","09-Dec-13","nontransect"
"55212","77°2.22'W","38°56.68'N","09-Dec-13","nontransect"
"92331","77°0.84'W","38°56.11'N","09-Dec-13","nontransect"
"23433","77°2.41'W","38°57.17'N","09-Dec-13","nontransect"
"114759","77°3.87'W","38°55.76'N","09-Dec-13","nontransect"
"63472","77°0.33'W","38°56.56'N","09-Dec-13","nontransect"
"183071","77°3.35'W","38°54.72'N","09-Dec-13","nontransect"
"193965","77°3.42'W","38°54.55'N","09-Dec-13","nontransect"
"8391","77°1.04'W","38°55.1'N","11-Dec-13","second_transect"
"9803","77°3.27'W","38°54.75'N","20-Dec-13","transect"
"3524","77°2.18'W","38°56.36'N","23-Dec-13","transect"
"11552","77°1.36'W","38°54.26'N","23-Dec-13","transect"
"4247","77°2.55'W","38°56.18'N","26-Dec-13","transect"
"10715","77°1.33'W","38°54.45'N","27-Dec-13","transect3"
"6656","77°2.21'W","38°55.59'N","31-Dec-13","transect"
"1104","77°1.43'W","38°57.04'N","01-Jan-14","transect"
"4445","77°2.56'W","38°56.14'N","05-Jan-14","transect"
"5732","77°3.94'W","38°57.44'N","15-Jan-14",NA
"148212","77°1.32'W","38°55.26'N","15-Jan-14",NA
"106463","77°1.67'W","38°55.9'N","15-Jan-14",NA
"97848","77°2.44'W","38°56.03'N","15-Jan-14",NA
"117546","76°59.97'W","38°55.73'N","15-Jan-14",NA
"76232","77°0.68'W","38°56.36'N","15-Jan-14",NA
"28795","77°1.03'W","38°57.09'N","15-Jan-14",NA
"158615","77°1.55'W","38°55.1'N","15-Jan-14",NA
"14001","77°1.97'W","38°57.31'N","15-Jan-14",NA
"1234","77°3.2'W","38°57.52'N","15-Jan-14",NA
"179879","77°2.17'W","38°54.77'N","15-Jan-14",NA
"106711","77°3.78'W","38°55.89'N","15-Jan-14",NA
"89828","77°2.09'W","38°56.15'N","15-Jan-14",NA
"52072","77°0.55'W","38°56.73'N","15-Jan-14",NA
"213704","77°0.57'W","38°54.25'N","15-Jan-14",NA
"209513","77°4.3'W","38°54.31'N","15-Jan-14",NA
"216824","77°2.42'W","38°54.2'N","15-Jan-14",NA
"136049","77°4.25'W","38°55.44'N","15-Jan-14",NA
"214377","77°3.14'W","38°54.24'N","15-Jan-14",NA
"10109","77°2.9'W","38°57.37'N","15-Jan-14",NA
"103500","77°2.78'W","38°55.94'N","15-Jan-14",NA
"70074","77°0.65'W","38°56.46'N","15-Jan-14",NA
"117973","77°0.41'W","38°55.72'N","15-Jan-14",NA
"61079","77°0.54'W","38°56.59'N","15-Jan-14",NA
"94014","77°2.84'W","38°56.08'N","15-Jan-14",NA
"3554","77°2.14'W","38°57.47'N","15-Jan-14",NA
"45560","77°3.83'W","38°56.83'N","15-Jan-14",NA
"87897","77°2.41'W","38°56.18'N","15-Jan-14",NA
"108606","77°3.79'W","38°55.86'N","15-Jan-14",NA
"194887","77°3.67'W","38°54.54'N","15-Jan-14",NA
"65442","77°4.07'W","38°56.52'N","15-Jan-14",NA
"216400","77°1.96'W","38°54.21'N","15-Jan-14",NA
"191138","77°3.27'W","38°54.59'N","15-Jan-14",NA
"70823","77°2.51'W","38°56.44'N","15-Jan-14",NA
"202760","77°0.97'W","38°54.42'N","15-Jan-14",NA
"33982","77°1.28'W","38°57.01'N","15-Jan-14",NA
"63898","77°0.78'W","38°56.55'N","15-Jan-14",NA
"53763","77°2.47'W","38°56.7'N","15-Jan-14",NA
"62180","77°3.55'W","38°56.57'N","15-Jan-14",NA
"134558","77°0.46'W","38°55.47'N","15-Jan-14",NA
"177463","77°2.6'W","38°54.8'N","15-Jan-14",NA
"139339","77°0.08'W","38°55.39'N","15-Jan-14",NA
"72612","77°3.51'W","38°56.41'N","15-Jan-14",NA
"93918","77°3.73'W","38°56.08'N","15-Jan-14",NA
"204348","77°3.85'W","38°54.39'N","15-Jan-14",NA
"98733","77°3.03'W","38°56.01'N","15-Jan-14",NA
"201244","77°1.84'W","38°54.44'N","15-Jan-14",NA
"103958","77°2.93'W","38°55.93'N","15-Jan-14",NA
"39018","77°2.95'W","38°56.93'N","15-Jan-14",NA
"63151","77°3.33'W","38°56.56'N","15-Jan-14",NA
"174055","77°3.44'W","38°54.86'N","15-Jan-14",NA
"90976","77°0.22'W","38°56.14'N","15-Jan-14",NA
"196165","77°0.58'W","38°54.52'N","15-Jan-14",NA
"49811","77°3.97'W","38°56.76'N","15-Jan-14",NA
"40316","77°4.11'W","38°56.91'N","15-Jan-14",NA
"68179","77°0.64'W","38°56.49'N","15-Jan-14",NA
"152322","77°2.78'W","38°55.19'N","15-Jan-14",NA
"68155","77°0.86'W","38°56.49'N","15-Jan-14",NA
"139793","77°0.26'W","38°55.39'N","15-Jan-14",NA
"211997","77°3.24'W","38°54.27'N","15-Jan-14",NA
"92122","77°2.8'W","38°56.11'N","15-Jan-14",NA
"14351","77°3.13'W","38°57.31'N","15-Jan-14",NA
"155236","77°2.12'W","38°55.15'N","15-Jan-14",NA
"162822","77°2.11'W","38°55.03'N","15-Jan-14",NA
"24479","77°1.5'W","38°57.15'N","15-Jan-14",NA
"94098","77°2.05'W","38°56.08'N","15-Jan-14",NA
"196831","77°3.22'W","38°54.51'N","15-Jan-14",NA
"184450","77°3.75'W","38°54.7'N","15-Jan-14",NA
"126859","77°1.54'W","38°55.58'N","15-Jan-14",NA
"84205","77°1.48'W","38°56.24'N","15-Jan-14",NA
"168929","77°2.62'W","38°54.94'N","15-Jan-14",NA
"166758","77°0.76'W","38°54.97'N","15-Jan-14",NA
"157978","77°3.08'W","38°55.1'N","15-Jan-14",NA
"57262","77°0.78'W","38°56.65'N","15-Jan-14",NA
"67917","77°3.09'W","38°56.49'N","15-Jan-14",NA
"69705","77°4.1'W","38°56.46'N","15-Jan-14",NA
"143244","77°3.45'W","38°55.33'N","15-Jan-14",NA
"91267","77°1.93'W","38°56.13'N","15-Jan-14",NA
"212608","77°1.96'W","38°54.27'N","15-Jan-14",NA
"77033","77°2.06'W","38°56.35'N","15-Jan-14",NA
"133844","77°2.7'W","38°55.47'N","15-Jan-14",NA
"6401","77°2.03'W","38°55.66'N","17-Jan-14","transect"
"10911","77°0.9'W","38°54.4'N","23-Jan-14","transect"
"725","77°0.25'W","38°57.12'N","24-Jan-14","transect"
"2387","77°0.84'W","38°56.74'N","30-Jan-14","transect4"
"2775","77°1.1'W","38°56.59'N","30-Jan-14","transect"
"5219","77°2.07'W","38°55.95'N","01-Feb-14","transect"
"8014","77°3.15'W","38°55.21'N","02-Feb-14","transect"
"5743","77°0.51'W","38°55.83'N","05-Feb-14","transect"
"2137","77°1.03'W","38°56.81'N","08-Feb-14","transect"
"11800","77°1.9'W","38°54.19'N","11-Feb-14","transect"
"4127","77°1.72'W","38°56.21'N","17-Feb-14","transect"
"10614","77°1.5'W","38°54.48'N","18-Feb-14","transect"
"6553","77°2.39'W","38°55.62'N","21-Feb-14","transect"
"6484","77°2.59'W","38°55.63'N","22-Feb-14","transect"
"8272","77°3.27'W","38°55.13'N","23-Feb-14","transect"
"7663","77°1.24'W","38°55.32'N","24-Feb-14","transect"
"6740","77°0.54'W","38°55.57'N","24-Feb-14","transect"
"11616","77°1.34'W","38°54.24'N","27-Feb-14","transect"
"8008","77°0.86'W","38°55.22'N","03-Mar-14","Transect"
"7540","77°2.27'W","38°55.36'N","05-Mar-14","transect"
"5624","77°1.78'W","38°55.86'N","06-Mar-14","transect"
"1782","77°0.59'W","38°56.91'N","08-Mar-14","transect"
"9445","77°1.89'W","38°54.86'N","10-Mar-14","transect"
"171537","77°0.39'W","38°54.9'N","11-Mar-14","random"
"152828","77°2.48'W","38°55.18'N","11-Mar-14","random"
"77366","77°3.38'W","38°56.34'N","11-Mar-14","random"
"189570","77°0.2'W","38°54.62'N","11-Mar-14","random"
"214709","77°0.04'W","38°54.24'N","11-Mar-14","random"
"174283","77°1.31'W","38°54.86'N","11-Mar-14","random"
"160877","77°2.56'W","38°55.06'N","11-Mar-14","random"
"143894","77°1.81'W","38°55.32'N","11-Mar-14","random"
"131572","77°1.79'W","38°55.51'N","11-Mar-14","random"
"201360","77°0.76'W","38°54.44'N","11-Mar-14","random"
"72609","77°3.54'W","38°56.41'N","11-Mar-14","random"
"153062","77°0.29'W","38°55.18'N","11-Mar-14","random"
"35966","77°0.46'W","38°56.98'N","11-Mar-14","random"
"206970","77°1.49'W","38°54.35'N","11-Mar-14","random"
"32770","77°3.75'W","38°57.02'N","11-Mar-14","random"
"81131","77°3.63'W","38°56.28'N","11-Mar-14","random"
"198708","77°3.4'W","38°54.48'N","11-Mar-14","random"
"69187","77°0.08'W","38°56.47'N","11-Mar-14","random"
"140588","77°1.69'W","38°55.37'N","11-Mar-14","random"
"147407","76°59.98'W","38°55.27'N","11-Mar-14","random"
"85661","77°1.16'W","38°56.22'N","11-Mar-14","random"
"212699","77°1.11'W","38°54.27'N","11-Mar-14","random"
"213349","77°3.89'W","38°54.25'N","11-Mar-14","random"
"191130","77°3.34'W","38°54.59'N","11-Mar-14","random"
"61494","77°1.1'W","38°56.59'N","11-Mar-14","random"
"78413","77°2.45'W","38°56.33'N","11-Mar-14","random"
"32874","77°2.78'W","38°57.02'N","11-Mar-14","random"
"58798","77°4.14'W","38°56.62'N","11-Mar-14","random"
"86512","77°2.07'W","38°56.2'N","11-Mar-14","random"
"147598","77°2.63'W","38°55.26'N","11-Mar-14","random"
"54031","76°59.96'W","38°56.7'N","11-Mar-14","random"
"138630","77°2.27'W","38°55.4'N","11-Mar-14","random"
"164279","77°1.78'W","38°55.01'N","11-Mar-14","random"
"141993","77°1.85'W","38°55.35'N","11-Mar-14","random"
"170394","77°2.22'W","38°54.91'N","11-Mar-14","random"
"73021","77°4.12'W","38°56.41'N","11-Mar-14","random"
"91942","77°0.05'W","38°56.12'N","11-Mar-14","random"
"126984","77°0.37'W","38°55.58'N","11-Mar-14","random"
"21690","77°0.98'W","38°57.2'N","11-Mar-14","random"
"30525","77°2.58'W","38°57.06'N","11-Mar-14","random"
"50041","77°1.82'W","38°56.76'N","11-Mar-14","random"
"25978","77°0.78'W","38°57.13'N","11-Mar-14","random"
"86985","77°2.08'W","38°56.19'N","11-Mar-14","random"
"63211","77°2.77'W","38°56.56'N","11-Mar-14","random"
"75591","77°2.25'W","38°56.37'N","11-Mar-14","random"
"33411","77°2.19'W","38°57.02'N","11-Mar-14","random"
"3273","77°0.34'W","38°57.48'N","11-Mar-14","random"
"18851","77°0.94'W","38°57.24'N","11-Mar-14","random"
"92665","77°2.15'W","38°56.11'N","11-Mar-14","random"
"168511","77°2.1'W","38°54.94'N","11-Mar-14","random"
"158441","77°3.18'W","38°55.1'N","11-Mar-14","random"
"155515","77°3.95'W","38°55.14'N","11-Mar-14","random"
"54340","77°1.51'W","38°56.7'N","11-Mar-14","random"
"156498","77°3.62'W","38°55.12'N","11-Mar-14","random"
"141169","77°0.69'W","38°55.36'N","11-Mar-14","random"
"65070","77°3.12'W","38°56.53'N","11-Mar-14","random"
"201284","77°1.47'W","38°54.44'N","11-Mar-14","random"
"136611","77°3.42'W","38°55.43'N","11-Mar-14","random"
"153315","77°2.36'W","38°55.18'N","11-Mar-14","random"
"171696","77°3.34'W","38°54.89'N","11-Mar-14","random"
"75829","77°0.02'W","38°56.37'N","11-Mar-14","random"
"122601","77°1.46'W","38°55.65'N","11-Mar-14","random"
"207702","77°3.51'W","38°54.34'N","11-Mar-14","random"
"184733","77°1.11'W","38°54.7'N","11-Mar-14","random"
"103926","77°3.23'W","38°55.93'N","11-Mar-14","random"
"46396","77°0.44'W","38°56.82'N","11-Mar-14","random"
"203240","77°0.91'W","38°54.41'N","11-Mar-14","random"
"38925","77°3.82'W","38°56.93'N","11-Mar-14","random"
"101943","77°4.04'W","38°55.96'N","11-Mar-14","random"
"76662","77°1.1'W","38°56.35'N","11-Mar-14","random"
"98836","77°2.07'W","38°56.01'N","11-Mar-14","random"
"71404","77°1.51'W","38°56.43'N","11-Mar-14","random"
"121926","77°3.34'W","38°55.66'N","11-Mar-14","random"
"58141","77°1.42'W","38°56.64'N","11-Mar-14","random"
"122819","77°3.85'W","38°55.64'N","11-Mar-14","random"
"100428","77°0.48'W","38°55.99'N","11-Mar-14","random"
"175401","77°4.15'W","38°54.83'N","11-Mar-14","random"
"19632","77°2.5'W","38°57.23'N","11-Mar-14","random"
"177112","77°1.45'W","38°54.81'N","11-Mar-14","random"
"136475","77°0.26'W","38°55.44'N","11-Mar-14","random"
"42859","77°2.49'W","38°56.87'N","11-Mar-14","random"
"102076","77°2.8'W","38°55.96'N","11-Mar-14","random"
"173323","77°1.42'W","38°54.87'N","11-Mar-14","random"
"79107","77°0.39'W","38°56.32'N","11-Mar-14","random"
"82220","77°2.31'W","38°56.27'N","11-Mar-14","random"
"191535","77°3.99'W","38°54.59'N","11-Mar-14","random"
"103548","77°2.33'W","38°55.94'N","11-Mar-14","random"
"169970","77°1.75'W","38°54.92'N","11-Mar-14","random"
"182078","77°3.77'W","38°54.73'N","11-Mar-14","random"
"2827","77°0.08'W","38°57.49'N","11-Mar-14","random"
"181388","77°1.36'W","38°54.75'N","11-Mar-14","random"
"196451","77°2.34'W","38°54.51'N","11-Mar-14","random"
"172810","77°1.79'W","38°54.88'N","11-Mar-14","random"
"5575","77°1.23'W","38°55.87'N","14-Mar-14","transect"
"5243","77°0.66'W","38°55.95'N","16-Mar-14","transect"
"4401","77°1.47'W","38°56.15'N","19-Mar-14","transect"
"3291","77°1.01'W","38°56.45'N","19-Mar-14","transect"
"9475","77°3.52'W","38°54.85'N","22-Mar-14","transect"
"1037","77°1.07'W","38°57.05'N","24-Mar-14","transect"
"4504","77°0.55'W","38°56.13'N","25-Mar-14","transect"
"5415","77°0.46'W","38°55.91'N","03-Apr-14","transect"
"4255","77°1.97'W","38°56.18'N","03-Apr-14","transect"
"10653","77°2.14'W","38°54.46'N","03-Apr-14","transect"
"7713","77°2.6'W","38°55.31'N","07-Apr-14","transect"
"214957","77°2.15'W","38°54.23'N","10-Apr-14",""
"115239","77°3.82'W","38°55.76'N","10-Apr-14",""
"177129","77°1.29'W","38°54.81'N","10-Apr-14",""
"85807","77°4.23'W","38°56.21'N","10-Apr-14",""
"80388","77°1.71'W","38°56.3'N","10-Apr-14",""
"136519","77°4.28'W","38°55.43'N","10-Apr-14",""
"168600","77°1.26'W","38°54.94'N","10-Apr-14",""
"32932","77°2.24'W","38°57.02'N","10-Apr-14",""
"86725","77°0.08'W","38°56.2'N","10-Apr-14",""
"77573","77°2.73'W","38°57.41'N","10-Apr-14",""
"41615","77°0.83'W","38°56.89'N","10-Apr-14",""
"46632","77°2.67'W","38°56.81'N","10-Apr-14",""
"37961","77°3.97'W","38°56.94'N","10-Apr-14",""
"83351","77°0.6'W","38°56.25'N","10-Apr-14",""
"177168","77°0.93'W","38°54.81'N","10-Apr-14",""
"195884","77°3.21'W","38°54.52'N","10-Apr-14",""
"118226","77°2.48'W","38°55.71'N","10-Apr-14",""
"11997","77°2.98'W","38°57.34'N","10-Apr-14",""
"79304","77°2.99'W","38°56.31'N","10-Apr-14",""
"44993","77°0.26'W","38°56.84'N","10-Apr-14",""
"62020","77°0.61'W","38°56.58'N","10-Apr-14",""
"191451","77°0.34'W","38°54.59'N","10-Apr-14",""
"194418","77°3.62'W","38°54.54'N","10-Apr-14",""
"93910","77°3.81'W","38°56.08'N","10-Apr-14",""
"74459","77°3.97'W","38°56.38'N","10-Apr-14",""
"170455","77°1.65'W","38°54.91'N","10-Apr-14",""
"88016","77°1.3'W","38°56.18'N","10-Apr-14",""
"56028","77°3.45'W","38°56.67'N","10-Apr-14",""
"45697","77°2.55'W","38°56.83'N","10-Apr-14",""
"129027","77°3.42'W","38°55.55'N","10-Apr-14",""
"123010","77°2.07'W","38°55.64'N","10-Apr-14",""
"162920","77°1.19'W","38°55.03'N","10-Apr-14",""
"158367","77°3.87'W","38°55.1'N","10-Apr-14",""
"79817","77°2.62'W","38°56.3'N","10-Apr-14",""
"187461","77°2.19'W","38°54.65'N","10-Apr-14",""
"201855","77°0.56'W","38°54.43'N","10-Apr-14",""
"1231","77°1.7'W","38°57.51'N","10-Apr-14",""
"71451","77°1.07'W","38°56.43'N","10-Apr-14",""
"82722","77°2.05'W","38°56.26'N","10-Apr-14",""
"101640","77°2.44'W","38°55.97'N","10-Apr-14",""
"20239","77°1.26'W","38°57.22'N","10-Apr-14",""
"113508","77°2.27'W","38°55.79'N","10-Apr-14",""
"170260","77°3.47'W","38°54.91'N","10-Apr-14",""
"191919","77°0.39'W","38°54.59'N","10-Apr-14",""
"72931","77°2.64'W","38°57.42'N","10-Apr-14",""
"131642","77°1.13'W","38°55.51'N","10-Apr-14",""
"93259","77°1.03'W","38°56.1'N","10-Apr-14",""
"177040","77°2.12'W","38°54.81'N","10-Apr-14",""
"207598","77°0.05'W","38°54.35'N","10-Apr-14",""
"9081","77°3.65'W","38°57.39'N","10-Apr-14",""
"97014","77°1.38'W","38°56.04'N","10-Apr-14",""
"123400","77°2.85'W","38°55.63'N","10-Apr-14",""
"113338","77°3.86'W","38°55.79'N","10-Apr-14",""
"36974","77°4.33'W","38°56.96'N","10-Apr-14",""
"48317","77°0.21'W","38°56.79'N","10-Apr-14",""
"42752","77°3.49'W","38°56.87'N","10-Apr-14",""
"190530","77°0.09'W","38°54.61'N","10-Apr-14",""
"131215","77°0.69'W","38°55.52'N","10-Apr-14",""
"181543","77°4.34'W","38°54.74'N","10-Apr-14",""
"154348","77°1.56'W","38°55.16'N","10-Apr-14",""
"106067","77°0.94'W","38°55.9'N","10-Apr-14",""
"80332","77°2.24'W","38°56.3'N","10-Apr-14",""
"33528","77°1.1'W","38°57.02'N","10-Apr-14",""
"162557","77°0.15'W","38°55.04'N","10-Apr-14",""
"101347","77°0.75'W","38°55.98'N","10-Apr-14",""
"203006","77°3.1'W","38°54.41'N","10-Apr-14",""
"17441","77°1.34'W","38°57.5'N","10-Apr-14",""
"166144","77°2.07'W","38°54.98'N","10-Apr-14",""
"120143","77°2.28'W","38°55.68'N","10-Apr-14",""
"63514","76°59.94'W","38°56.56'N","10-Apr-14",""
"196183","77°0.41'W","38°54.52'N","10-Apr-14",""
"112238","77°0.85'W","38°55.81'N","10-Apr-14",""
"158721","77°0.56'W","38°55.1'N","10-Apr-14",""
"120718","77°1.34'W","38°55.68'N","10-Apr-14",""
"117329","77°2'W","38°55.73'N","10-Apr-14",""
"36317","77°1.61'W","38°56.97'N","10-Apr-14",""
"72657","77°3.09'W","38°56.41'N","10-Apr-14",""
"43564","77°0.33'W","38°56.86'N","10-Apr-14",""
"183502","77°3.75'W","38°54.71'N","10-Apr-14",""
"115190","77°4.28'W","38°55.76'N","10-Apr-14",""
"208091","77°4.3'W","38°54.33'N","10-Apr-14",""
"12752","77°1.29'W","38°57.51'N","10-Apr-14",""
"58971","77°2.53'W","38°56.62'N","10-Apr-14",""
"66176","77°1.64'W","38°56.51'N","10-Apr-14",""
"149517","77°2.41'W","38°55.23'N","10-Apr-14",""
"21741","77°0.51'W","38°57.2'N","10-Apr-14",""
"6640","77°4.31'W","38°57.42'N","10-Apr-14",""
"9069","77°2.12'W","38°54.93'N","14-Apr-14","transect"
"7555","77°2.78'W","38°55.35'N","15-Apr-14","transect"
"121145","77°1.78'W","38°55.67'N","21-Apr-14","otehr"
"8034","77°0.14'W","38°57.41'N","21-Apr-14","otehr"
"187804","77°3.42'W","38°54.64'N","21-Apr-14","otehr"
"173153","77°3.01'W","38°54.87'N","21-Apr-14","otehr"
"216387","77°2.08'W","38°54.21'N","21-Apr-14","otehr"
"13041","77°2.08'W","38°57.33'N","21-Apr-14","otehr"
"185381","77°3.91'W","38°54.68'N","21-Apr-14","otehr"
